7233	103	3	9.69
760	837	3	22.3
1495	4229	4	57.13
167	230	8	24.82
646	1151	6	57.32
4064	108	3	10.02
256	8	14	8.3
274	730	4	22.68
777	101	17	26.7
283	3839	4	42.55
251	661	14	118.55
113	4288	4	23.92
382	1361	3	21.35
660	12	18	11.15
974	208	3	14.41
1854	107	8	24.34
1443	16	3	9.5
130	595	4	11.56
107	1047	10	22.43
3914	2601	4	62.95
1245	208	3	16.47
1013	128	3	7.81
426	121	5	7.4
101	829	16	24.84
149	109	21	6.75
230	104	47	82.33
2869	102	6	15.93
426	176	4	13.42
6952	109	3	15.24
1259	113	9	40.71
2327	9	4	10.23
172	902	3	12.36
556	116	5	7.34
276	165	6	17.62
12	1266	11	10.81
670	179	4	18.39
263	299	3	9.5
120	238	8	8.61
105	3648	4	8.23
103	2832	5	11.19
2365	105	7	22.38
3049	173	4	37.25
945	118	5	13.91
422	112	14	39.73
397	267	3	12.91
110	2180	6	24.68
862	108	6	10.22
110	2360	3	7.65
2607	103	6	19.38
115	138	19	7
143	4164	3	19.89
3201	8	3	9.08
111	4819	4	22.82
645	1055	4	33.01
3408	1107	4	49.54
5105	267	3	31.5
9	17	20	7.17
504	101	23	23.72
105	2047	5	6.75
150	278	4	7.19
4983	106	3	7.03
1955	105	6	11.09
105	1927	6	11.09
4867	105	4	12.79
2286	118	3	10.07
1269	146	3	12.09
392	495	7	50.79
103	188	31	11.73
266	193	5	15.61
2307	400	4	36.17
145	1081	3	11.07
107	2012	5	9.32
12	241	45	14.97
343	119	6	7.41
4081	109	3	10.91
1502	313	4	30
5689	104	3	9.88
175	5778	3	27.91
620	1760	6	63.17
146	804	3	8.98
7099	103	3	9.69
108	200	16	9.01
3433	101	5	9.84
618	412	3	19.01
942	228	3	16.04
749	594	6	56.06
196	748	3	12.68
123	1584	3	9.2
1797	120	6	28.39
249	1355	3	18.25
689	646	3	20.3
1109	661	13	169
125	375	14	49.82
104	3757	4	8.6
160	104	47	65.25
110	1095	4	7.37
171	301	6	19.45
3758	12	5	7.46
723	101	19	30.43
2365	118	5	23.99
4733	118	4	25.75
107	5537	3	11.35
101	3339	5	9.84
140	171	8	11.31
119	1173	7	28.42
2954	8	4	10.62
110	2179	7	33.1
119	1344	3	7.37
102	2534	6	10.81
992	637	3	21.89
126	316	6	9.96
103	6007	3	9.69
2510	148	6	44.37
4592	118	3	14.89
113	7114	3	17.93
2002	1164	4	43.46
6366	103	3	9.69
104	6300	3	9.88
114	223	11	11.24
127	1014	4	12.34
1166	386	3	19.7
170	386	3	7.2
3506	664	3	30.42
1719	117	4	13.39
5473	105	3	9.59
3512	101	5	9.84
216	200	4	8.87
6528	104	3	9.88
189	163	5	8.17
4554	995	3	35.16
174	188	5	9.43
2124	151	3	14.78
462	135	5	12.27
105	2379	5	8.51
2925	133	3	15
12	172	73	23.41
12	124	165	29.13
106	6590	3	11.19
106	403	13	9.18
1495	715	3	25.9
117	119	32	13.5
472	111	6	7.4
386	751	4	26.04
154	625	3	11.03
224	254	5	16.92
2141	355	3	22.66
109	4209	4	20.33
8	5681	3	13.35
108	321	16	26.54
116	2242	3	9.07
3054	108	3	7.99
970	127	3	7.05
389	148	4	9.01
2009	105	5	8.51
9	1507	4	6.89
6244	103	3	9.69
1081	1082	4	38.51
