9129	1968
5508	1969
6431	1970
9450	1971
2482	1972
6344	1973
8735	1974
353	1975
973	1976
1025	1977
92	1978
7147	1979
2679	1980
6222	1981
155	1982
5482	1983
8693	1984
961	1985
5421	1986
7491	1987
6089	1988
6061	1989
7324	1990
1304	1991
2483	1992
1164	1993
8806	1994
3913	1995
1502	1996
2839	1997
831	1998
6655	1999
1471	2000
4201	2001
7372	2002
1165	2003
4184	2004
8953	2005
8782	2006
6090	2007
4978	2008
6723	2009
8826	2010
8892	2011
8694	2012
8137	2013
4633	2014
5179	2015
8029	2016
2031	2017
1511	2018
77	2019
23	2020
6891	2021
853	2022
8591	2023
6187	2024
890	2025
7169	2026
3405	2027
3753	2028
1011	2029
766	2030
8794	2031
7933	2032
3293	2033
280	2034
3945	2035
951	2036
6136	2037
4753	2038
1948	2039
4875	2040
7528	2041
6311	2042
4466	2043
3605	2044
2221	2045
6843	2046
9023	2047
2816	2048
3299	2049
3179	2050
3628	2051
1906	2052
1841	2053
2047	2054
145	2055
1972	2056
3761	2057
8358	2058
3398	2059
3250	2060
1177	2061
5618	2062
2389	2063
2722	2064
1063	2065
295	2066
8453	2067
371	2068
2455	2069
6361	2070
975	2071
3710	2072
9277	2073
3289	2074
8026	2075
146	2076
233	2077
8271	2078
9182	2079
6600	2080
668	2081
4001	2082
99	2083
3415	2084
5089	2085
202	2086
3544	2087
3311	2088
6654	2089
8309	2090
2296	2091
5544	2092
5987	2093
2949	2094
1381	2095
8800	2096
4366	2097
1655	2098
3221	2099
95	2100
3746	2101
305	2102
4274	2103
265	2104
139	2105
3883	2106
6755	2107
3514	2108
5029	2109
5027	2110
5921	2111
6854	2112
4244	2113
7310	2114
6829	2115
6906	2116
8008	2117
7456	2118
4436	2119
7357	2120
1335	2121
7176	2122
9378	2123
6820	2124
5036	2125
5940	2126
1496	2127
7072	2128
2727	2129
3133	2130
2125	2131
575	2132
457	2133
8575	2134
579	2135
1475	2136
8106	2137
1830	2138
3741	2139
7120	2140
2284	2141
79	2142
6013	2143
810	2144
3188	2145
3202	2146
2844	2147
5737	2148
7037	2149
2950	2150
7614	2151
8362	2152
7907	2153
8719	2154
4041	2155
9273	2156
9489	2157
4143	2158
5317	2159
4886	2160
8194	2161
3559	2162
191	2163
7812	2164
9250	2165
6657	2166
9030	2167
5551	2168
189	2169
8270	2170
9280	2171
6225	2172
9041	2173
8530	2174
5094	2175
9213	2176
8690	2177
4317	2178
4299	2179
4509	2180
43	2181
9050	2182
687	2183
6541	2184
2522	2185
289	2186
5636	2187
9666	2188
6411	2189
7282	2190
2795	2191
1863	2192
3165	2193
9313	2194
1921	2195
4014	2196
6806	2197
8603	2198
7389	2199
8140	2200
9257	2201
5948	2202
8062	2203
3315	2204
755	2205
5738	2206
2020	2207
3951	2208
5410	2209
2532	2210
1590	2211
3294	2212
4384	2213
7563	2214
7675	2215
2692	2216
799	2217
9062	2218
7546	2219
1035	2220
3164	2221
9148	2222
2587	2223
6147	2224
8713	2225
7769	2226
9122	2227
3721	2228
819	2229
631	2230
1400	2231
6961	2232
7163	2233
5266	2234
238	2235
6127	2236
8097	2237
2132	2238
5222	2239
885	2240
5	2241
6385	2242
2988	2243
8192	2244
3922	2245
3866	2246
8601	2247
5114	2248
2152	2249
8755	2250
4086	2251
3887	2252
1256	2253
4176	2254
3480	2255
3443	2256
332	2257
876	2258
4740	2259
1608	2260
1875	2261
6789	2262
4674	2263
3886	2264
7998	2265
3483	2266
1162	2267
151	2268
7502	2269
3427	2270
3991	2271
5979	2272
6282	2273
3760	2274
8991	2275
78	2276
5050	2277
1962	2278
6827	2279
5419	2280
5773	2281
2850	2282
4629	2283
1605	2284
4395	2285
5021	2286
4906	2287
3049	2288
7556	2289
5711	2290
6502	2291
215	2292
7202	2293
7296	2294
5623	2295
1067	2296
2279	2297
3469	2298
6072	2299
45	2300
8598	2301
4962	2302
5808	2303
7496	2304
7433	2305
9149	2306
86	2307
2043	2308
6844	2309
8043	2310
8324	2311
8808	2312
6519	2313
6164	2314
5331	2315
258	2316
7210	2317
5925	2318
4248	2319
6362	2320
4094	2321
1104	2322
4506	2323
1634	2324
34	2325
1701	2326
6740	2327
4614	2328
2168	2329
641	2330
1366	2331
1650	2332
7698	2333
2961	2334
5817	2335
244	2336
5680	2337
669	2338
7717	2339
8180	2340
7242	2341
2652	2342
2071	2343
2155	2344
244	2345
6232	2346
7954	2347
6425	2348
2174	2349
2980	2350
8932	2351
7190	2352
412	2353
1264	2354
5642	2355
7868	2356
8999	2357
8325	2358
159	2359
6419	2360
9594	2361
6523	2362
8369	2363
3138	2364
2393	2365
8428	2366
6644	2367
1781	2368
3617	2369
1740	2370
319	2371
2415	2372
9414	2373
735	2374
1509	2375
6503	2376
372	2377
7068	2378
5950	2379
695	2380
227	2381
8688	2382
2658	2383
9558	2384
6534	2385
7230	2386
1492	2387
7218	2388
7837	2389
8452	2390
7426	2391
8340	2392
8421	2393
74	2394
7567	2395
9613	2396
7559	2397
66	2398
9598	2399
1112	2400
5316	2401
1829	2402
906	2403
8132	2404
495	2405
3285	2406
1663	2407
1157	2408
6881	2409
